Season,Year,Month,Hour,Holiday,Weekday,Working Day,Weather ID,Temperature,Feeling Temperature,Humidity,Windspeed,Count
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,132
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,179
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,271
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,357
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,374
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,404
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,392
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,331
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,398
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,349
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,383
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,305
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,284
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,232
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,201
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,154
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,144
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,78
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,69
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,33
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,5
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,1
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,3
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,25
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,92
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,181
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,264
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,390
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,404
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,421
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,375
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,376
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,414
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,358
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,181
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,183
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,176
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,167
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,162
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,147
Cold-season,*,[7-13[,*,1,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,140
Cold-season,*,[7-13[,*,1,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,119
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,63
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,26
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,12
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,4
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,16
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,36
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,86
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,238
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,280
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,349
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,447
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,423
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,408
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,408
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,452
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,436
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,418
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,375
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,386
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,457
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,326
Warm-season,*,[1-7[,*,1,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,138
Warm-season,*,[1-7[,*,1,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,55
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,39
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,13
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,8
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,5
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,20
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,94
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,270
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,432
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,227
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,139
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,172
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,201
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,203
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,178
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,162
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,281
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,545
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,496
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,368
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,284
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,245
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,155
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,73
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,37
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,15
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,5
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,6
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,6
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,35
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,121
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,312
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,428
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,189
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,43
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,127
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,152
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,140
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,163
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,185
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,275
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,596
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,563
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,394
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,312
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,241
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,186
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,98
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,35
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,16
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,8
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,4
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,4
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,32
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,118
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,292
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,443
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,179
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,101
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,142
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,171
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,155
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,160
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,166
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,265
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,569
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,562
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,365
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,285
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,209
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,182
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,129
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,47
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,34
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,22
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,6
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,11
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,27
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,102
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,332
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,457
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,241
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,138
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,165
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,213
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,229
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,216
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,141
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,132
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,167
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,316
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,270
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,250
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,204
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,169
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,151
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,121
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,53
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,55
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,30
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,6
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,15
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,38
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,71
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,182
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,247
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,264
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,290
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,366
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,416
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,373
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,402
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,416
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,401
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,378
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,306
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,314
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,238
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,214
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,140
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,154
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,113
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,96
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,25
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,5
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,17
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,25
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,65
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,92
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,169
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,268
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,287
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,377
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,367
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,349
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,361
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,372
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,363
Cold-season,*,[7-13[,*,1,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,363
Cold-season,*,[7-13[,*,1,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,303
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,268
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,227
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,143
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,72
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,35
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,10
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,12
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,10
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,4
Cold-season,*,[7-13[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,26
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,121
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.4-0.8[,[0-0.4[,317
Warm-season,*,[1-7[,*,0,*,0,*,[0.4-0.8[,[0.4-0.8[,[0.8-1.2[,[0-0.4[,420
